Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1364256000,2013-03-26T00:00:00,0.149233237395429,0.00224558847785714,0.0375824016731353,1.30817855900833,0.0196848285968957,0.329447333066704
1364342400,2013-03-27T00:00:00,0.146246935764343,0.00220065207728571,0.0368303414124629,1.28200063891023,0.0192909161094866,0.32285477282165
1364428800,2013-03-28T00:00:00,0.149701542663086,0.00225263530557143,0.0377003381126438,1.31228372298461,0.0197466010886391,0.330481163895436
1364515200,2013-03-29T00:00:00,0.150828064632,0.002269586655,0.0379840376548387,1.32215881456411,0.01989519661773,0.332968074082316
1364601600,2013-03-30T00:00:00,0.153009654702171,0.00230241415114286,0.0385334420350845,1.34128263311923,0.0201829624489183,0.337784152879551
1364688000,2013-03-31T00:00:00,0.154393872385371,0.00232324317914286,0.0388820388080355,1.35341668533017,0.0203655497083663,0.340839952191239
1364774400,2013-04-01T00:00:00,0.161804788815086,0.00212016685775546,0.0390632442491263,1.41838077875304,0.0185853826750843,0.342428399087842
1364860800,2013-04-02T00:00:00,0.165921941703086,0.00189453815302241,0.0385596431803867,1.45447174096925,0.0166075214493945,0.33801383211927
1364947200,2013-04-03T00:00:00,0.1719604738368,0.00170735447186284,0.0385909803311067,1.50740551365339,0.0149666693003497,0.338288533582482
1365033600,2013-04-04T00:00:00,0.167980538762743,0.00140278373673994,0.0362780269668173,1.4725174027942,0.0122968022362623,0.31801318439112
1365120000,2013-04-05T00:00:00,0.166886300912914,0.001122526968501,0.0345894414835789,1.46292531380261,0.00984007140587977,0.303211044045053
1365206400,2013-04-06T00:00:00,0.168778529619429,0.000854222650450171,0.0334762636425405,1.47951259064391,0.0074881157538462,0.29345292709051
1365292800,2013-04-07T00:00:00,0.171376968277029,0.000594724440067029,0.0325311832300038,1.50229050391643,0.00521335444162757,0.285168352194214
1365379200,2013-04-08T00:00:00,0.212999225989029,0.000585018492608771,0.0396222829379039,1.86715121501982,0.00512827210620849,0.347328932233666
1365465600,2013-04-09T00:00:00,0.266275170193371,0.000594869813222343,0.0488158078601598,2.33416814191509,0.00521462878270706,0.427919371702161
1365552000,2013-04-10T00:00:00,0.327032175255086,0.000615765058041557,0.0593510440536474,2.86676404828608,0.00539779649879229,0.520271252174273
1365638400,2013-04-11T00:00:00,0.376912136406171,0.000629743202026757,0.0679835206106019,3.3040117877365,0.00552032890896655,0.595943541672536
1365724800,2013-04-12T00:00:00,0.430911575118171,0.000645088511857457,0.0773300521777343,3.77737086748589,0.00565484589494247,0.677875237390019
1365811200,2013-04-13T00:00:00,0.4793986664304,0.000647271541612014,0.0856615620034156,4.20240870992889,0.00567398233377092,0.750909252521941
1365897600,2013-04-14T00:00:00,0.521514682218514,0.000641268174016029,0.0928568368777149,4.5715977043275,0.00562135681342451,0.813983032070049
1365984000,2013-04-15T00:00:00,0.525509213840914,0.000646179955192829,0.0935680720239359,4.60661376852946,0.00566441348722034,0.820217719361822
1366070400,2013-04-16T00:00:00,0.525953141192914,0.000646725819944329,0.09364711426592,4.61050523569709,0.00566919853763199,0.820910603655055
1366156800,2013-04-17T00:00:00,0.521065867592914,0.000640716299744329,0.0927769244459107,4.56766339531949,0.00561651908355879,0.813282519692853
1366243200,2013-04-18T00:00:00,0.526361112174857,0.000647227471797214,0.0937197543970856,4.6140815093248,0.00567359601777438,0.821547367044852
1366329600,2013-04-19T00:00:00,0.474775973070857,0.000640260434712014,0.0848315109167923,4.16188617993913,0.00561252297068552,0.743633024696601
1366416000,2013-04-20T00:00:00,0.428980915499657,0.000647419490275986,0.0770110093308483,3.76044670526999,0.00567527925175929,0.675078507794216
1366502400,2013-04-21T00:00:00,0.393446324560457,0.000676262182475886,0.0710650361557624,3.44895048109697,0.00592811429158361,0.622956106941413
1366588800,2013-04-22T00:00:00,0.3487988421936,0.000684420106147386,0.0634466974528411,3.0575706506691,0.00599962665048798,0.556173749871605
1366675200,2013-04-23T00:00:00,0.301140468613029,0.000695057958488086,0.055324738233651,2.63979734786181,0.00609287806410656,0.484976655356185
1366761600,2013-04-24T00:00:00,0.2510520271152,0.000700234873972757,0.0467571100547631,2.20072206969184,0.00613825890524519,0.409872826740054
1366848000,2013-04-25T00:00:00,0.206379509144914,0.000716192725612414,0.0391754486872398,1.80912277716432,0.00627814543271842,0.343411983192344
1366934400,2013-04-26T00:00:00,0.212633433664457,0.000737895535479457,0.0403625834959441,1.86394467950263,0.00646839226401292,0.353818406925446
1367020800,2013-04-27T00:00:00,0.211345862181943,0.000733427314126943,0.0401181736184645,1.85265782788691,0.00642922383563678,0.35167590993946
1367107200,2013-04-28T00:00:00,0.211529795074971,0.000734065611022471,0.0401530881971579,1.8542701836272,0.00643481914622299,0.351981971136286
1367193600,2013-04-29T00:00:00,0.215392550753829,0.000747470418163829,0.0408863256562225,1.88813109990806,0.00655232568562412,0.358409530702446
1367280000,2013-04-30T00:00:00,0.214698462809143,0.000745061745234143,0.0407545722337334,1.88204672498495,0.0065312112587225,0.357254580200907
1367366400,2013-05-01T00:00:00,0.2160857316096,0.0007498759432496,0.0410179068929391,1.89420752328975,0.00657341251852599,0.359562971823504
1367452800,2013-05-02T00:00:00,0.2121227013744,0.0007361231562719,0.040265635079384,1.85946760024799,0.00645285558787948,0.35296855710588
1367539200,2013-05-03T00:00:00,0.208963186992,0.000725158786667,0.0396658885537858,1.83177129717187,0.00635674192392292,0.347711179062487
1367625600,2013-05-04T00:00:00,0.214761711645257,0.000745281235805257,0.0407665782780543,1.88260116428232,0.00653313531306888,0.357359825185424
1367712000,2013-05-05T00:00:00,0.216281250501943,0.000750554446696943,0.0410550207535452,1.89592144190003,0.0065793602797454,0.359888311925577
1367798400,2013-05-06T00:00:00,0.218559115690971,0.000758459255100971,0.0414874105348707,1.91588920814706,0.00664865383021512,0.363678640748677
1367884800,2013-05-07T00:00:00,0.223047762720686,0.000774036074543186,0.0423394561769806,1.95523668800953,0.00678520022944557,0.371147672847412
1367971200,2013-05-08T00:00:00,0.225939108634971,0.000784069827019971,0.0428882983269182,1.98058222629416,0.00687315610365707,0.375958823133765
1368057600,2013-05-09T00:00:00,0.232134855770057,0.000805570745625057,0.0440643897663025,2.03489414568032,0.00706163315614925,0.386268440691408
1368144000,2013-05-10T00:00:00,0.239363241171429,0.000830655198358929,0.0454364990544595,2.09825817210874,0.00728152346881437,0.398296350711392
1368230400,2013-05-11T00:00:00,0.244113335965029,0.000847139312267529,0.046338173332188,2.13989750306944,0.00742602321133716,0.40620042742996
1368316800,2013-05-12T00:00:00,0.245620958971886,0.000852371171936886,0.0466243539127579,2.15311332634755,0.00747188569319874,0.408709086399236
1368403200,2013-05-13T00:00:00,0.251235262112914,0.000871854322592914,0.0476900742719508,2.20232830768181,0.00764267499184949,0.418051191067921
1368489600,2013-05-14T00:00:00,0.251850557016,0.0008739895623535,0.047806871012108,2.20772198280226,0.00766139250359078,0.419075031292139
1368576000,2013-05-15T00:00:00,0.250104575781257,0.000867930535153757,0.0474754447064929,2.1924167112985,0.00760827907115784,0.416169748297117
1368662400,2013-05-16T00:00:00,0.2501702160336,0.0008681583245861,0.0474879046951232,2.19299211375054,0.00761027587332175,0.41627897255745
1368748800,2013-05-17T00:00:00,0.251564494157486,0.000872996846849986,0.047752569880753,2.20521435578452,0.00765269035948698,0.418599027574681
1368835200,2013-05-18T00:00:00,0.248141965221257,0.000861119745593757,0.0471028973077474,2.17521246712954,0.00754857568987488,0.412903997799714
1368921600,2013-05-19T00:00:00,0.248327835986057,0.000861764767428557,0.0471381797378639,2.17684181025378,0.00755422995127873,0.413213283582115
1369008000,2013-05-20T00:00:00,0.238009493429486,0.000825957327484486,0.0451795274422114,2.08639121940287,0.007240341932729,0.396043737558425
1369094400,2013-05-21T00:00:00,0.237321631413257,0.000823570260210757,0.0450489558402519,2.08036142096861,0.0072194169010075,0.394899146895648
1369180800,2013-05-22T00:00:00,0.240761106419657,0.000835506168914657,0.0457018451565534,2.11051185887471,0.00732404707670588,0.400622374642347
1369267200,2013-05-23T00:00:00,0.246722824614857,0.000856194943789857,0.0468335126666251,2.16277228057384,0.00750540487726189,0.410542572035635
1369353600,2013-05-24T00:00:00,0.248557205787429,0.000862560742687429,0.0471817192584357,2.1788524659326,0.007561207470398,0.413594951019448
1369440000,2013-05-25T00:00:00,0.253216096913829,0.000878728355198829,0.048066081039399,2.21969230554662,0.00770293276167293,0.421347266391372
1369526400,2013-05-26T00:00:00,0.2580489429552,0.0008954996383227,0.0489834633555578,2.26205703394528,0.00784994982953679,0.42938903977482
1369612800,2013-05-27T00:00:00,0.272310978260571,0.000944992758935572,0.0516907167771601,2.38707803543217,0.00828380652482922,0.453120823268586
1369699200,2013-05-28T00:00:00,0.277044827916343,0.000961420497821343,0.0525893073642352,2.42857496151466,0.00842781208390189,0.460997868354885
1369785600,2013-05-29T00:00:00,0.283123148268343,0.000982513913723343,0.0537431085727029,2.48185751772029,0.00861271696769883,0.471112089748314
1369872000,2013-05-30T00:00:00,0.287814364745143,0.000998793703945143,0.054633606428469,2.52298072135592,0.00875542560878312,0.47891819395196
1369958400,2013-05-31T00:00:00,0.292655498280686,0.00101559374691569,0.0555525618964587,2.56541809792849,0.0089026947854629,0.486973757584357
1370044800,2013-06-01T00:00:00,0.306889578754971,0.00106498985670247,0.0582545088656167,2.69019404736608,0.00933570108385387,0.510659024715996
1370131200,2013-06-02T00:00:00,0.315857265918171,0.00109611015705817,0.0599567765459729,2.76880479303869,0.00960850163677193,0.525581103201998
1370217600,2013-06-03T00:00:00,0.3250741139136,0.0011280951129036,0.0617063405273925,2.84959968256662,0.00988888175971296,0.540917781063122
1370304000,2013-06-04T00:00:00,0.338774619949714,0.00117563957504971,0.0643070031291731,2.9696983184792,0.0103056565148858,0.563715189430331
1370390400,2013-06-05T00:00:00,0.348066921250286,0.00120788637427529,0.0660708898362167,3.05115463168,0.0105883319568972,0.579177420304276
1370476800,2013-06-06T00:00:00,0.361372266370286,0.00125405952114529,0.0685965420541827,3.16778928700192,0.0109930857623596,0.601317287646965
1370563200,2013-06-07T00:00:00,0.369276721632,0.001281490119182,0.0700969845292563,3.23707974182611,0.0112335423847494,0.614470166383461
1370649600,2013-06-08T00:00:00,0.374112742484571,0.00129827241975957,0.0710149694956189,3.27947230061975,0.0113806560316124,0.622517222598596
1370736000,2013-06-09T00:00:00,0.375399159490286,0.00130273663476529,0.0712591602275698,3.29074903209184,0.0114197893403525,0.624657798554877
1370822400,2013-06-10T00:00:00,0.377995907664,0.001311748053389,0.0717520811345654,3.31351212658262,0.011498783436008,0.6289787432256
1370908800,2013-06-11T00:00:00,0.382511973517714,0.00132742002356771,0.0726093314829813,3.35309995985628,0.0116361639265946,0.636493399779814
1370995200,2013-06-12T00:00:00,0.396301786580571,0.00137527440525557,0.07522694655673,3.47398146116529,0.0120556554364703,0.659439413516296
1371081600,2013-06-13T00:00:00,0.397900736948571,0.00138082319557357,0.0755304631139433,3.48799786009118,0.0121042961323979,0.662100039656827
1371168000,2013-06-14T00:00:00,0.403978232674286,0.00140191374979929,0.0766841077898906,3.54127318762279,0.0122891759307405,0.672212888886181
1371254400,2013-06-15T00:00:00,0.401419417309714,0.00139303396828471,0.0761983873788371,3.51884261213695,0.0122113357659838,0.667955063762886
1371340800,2013-06-16T00:00:00,0.411419247963428,0.00142773608576343,0.0780965789884537,3.60650112764741,0.0125155345278022,0.684594611412785
1371427200,2013-06-17T00:00:00,0.413239610489143,0.00143405323616414,0.0784421245274162,3.62245842554783,0.0125709106682149,0.68762366360733
1371513600,2013-06-18T00:00:00,0.411158666057143,0.00142683179605714,0.0780471147119816,3.60421686665691,0.0125076075242369,0.684161007565231
1371600000,2013-06-19T00:00:00,0.400135886496,0.001388579769146,0.0759547445107079,3.50759118102394,0.0121722902563338,0.665819290380865
1371686400,2013-06-20T00:00:00,0.401685359286857,0.00139395685888686,0.0762488691166923,3.52117385950859,0.0122194258250022,0.668397586676925
1371772800,2013-06-21T00:00:00,0.410703060034286,0.00142525071990929,0.0779606304944156,3.60022302426055,0.0124937478107248,0.683402886914047
1371859200,2013-06-22T00:00:00,0.425130721529143,0.00147531860820414,0.0806993234727567,3.72669590492447,0.0129326429195175,0.707410269562185
1371945600,2013-06-23T00:00:00,0.429676473929143,0.00149109359872914,0.0815622089919099,3.76654397046287,0.0130709264864597,0.714974324023082
1372032000,2013-06-24T00:00:00,0.431658463206857,0.00149797163768186,0.0819384349048867,3.78391808847131,0.0131312193759192,0.718272320376237
1372118400,2013-06-25T00:00:00,0.390520647434571,0.00152135582545057,0.075229888449251,3.42330399541145,0.0133362051658997,0.659465202146134
1372204800,2013-06-26T00:00:00,0.352522672215429,0.00157362720448543,0.0692365049827279,3.09021374464045,0.0137944160745193,0.606927202678593
1372291200,2013-06-27T00:00:00,0.306749932380857,0.00159150981959486,0.0617182341949857,2.68896990725059,0.0139511750785685,0.541022040953244
1372377600,2013-06-28T00:00:00,0.255610768684286,0.00159288628588829,0.0531953151324431,2.24068399828645,0.0139632411820967,0.466310132450996
1372464000,2013-06-29T00:00:00,0.202017737734286,0.00159404812646029,0.0442615725419182,1.77088748897875,0.0139734258765509,0.387996944902455
1372550400,2013-06-30T00:00:00,0.152048662913143,0.00159926496232914,0.0359593044896893,1.33285857909661,0.0140191566597773,0.315219263156617
1372636800,2013-07-01T00:00:00,0.10842860508,0.00163118409962,0.0288931469444444,0.95048515213128,0.0142989598172689,0.253277326115
1372723200,2013-07-02T00:00:00,0.109506880106571,0.00164740551164557,0.0291804766464753,0.959937311014205,0.0144411567150851,0.255796058283002
1372809600,2013-07-03T00:00:00,0.112157722769143,0.00168728440152514,0.0298868510070028,0.983174597794306,0.0147907350637694,0.261988135927387
1372896000,2013-07-04T00:00:00,0.113532078783429,0.00170796001268943,0.0302530778919234,0.995222202615535,0.0149719774712355,0.265198480800601
1372982400,2013-07-05T00:00:00,0.116841851443714,0.00175775174922271,0.0311350384018441,1.0242356697556,0.0154084518336863,0.272929746630565
1373068800,2013-07-06T00:00:00,0.119535208787143,0.00179827022375214,0.0318527417186041,1.04784564022809,0.0157636367814113,0.279221133905284
1373155200,2013-07-07T00:00:00,0.122864003676,0.001848348127914,0.0327397711127451,1.07702585622382,0.0162026196892941,0.286996833574324
1373241600,2013-07-08T00:00:00,0.126394529298857,0.00190146083977686,0.0336805560240429,1.10797444383378,0.0166682057214839,0.295243754106761
1373328000,2013-07-09T00:00:00,0.129622411265143,0.00195002062466914,0.034540694987395,1.13627005715024,0.0170938807958497,0.302783732259504
1373414400,2013-07-10T00:00:00,0.130800457880571,0.00196774298590657,0.0348546109871615,1.14659681378109,0.017249235014457,0.305535519913458
1373500800,2013-07-11T00:00:00,0.135679754620286,0.00204114641347329,0.0361548051341036,1.18936872900142,0.0178926894605068,0.316933021805553
1373587200,2013-07-12T00:00:00,0.135966800049429,0.00204546468298843,0.0362312945969888,1.19188496923329,0.0179305434110766,0.317603528437204
1373673600,2013-07-13T00:00:00,0.136524056235429,0.00205384796366743,0.0363797875602241,1.19676987695977,0.0180040312495087,0.318905217752924
1373760000,2013-07-14T00:00:00,0.139037653518857,0.00209166215410686,0.0370495899211018,1.2188040707463,0.0183355104429007,0.324776705248378
1373846400,2013-07-15T00:00:00,0.139956427158857,0.00210548405056686,0.0372944170289449,1.22685804047454,0.0184566731872691,0.326922859675731
1373932800,2013-07-16T00:00:00,0.141581305923429,0.00212992848939943,0.0377274011190476,1.24110172772477,0.0186709531380754,0.330718398209571
1374019200,2013-07-17T00:00:00,0.144602986932,0.002175386217198,0.038532593377451,1.26758978344591,0.0190694355799577,0.337776713546735
1374105600,2013-07-18T00:00:00,0.142994942839714,0.00215119503671671,0.0381040952498833,1.25349366893294,0.0188573756918587,0.334020498960477
1374192000,2013-07-19T00:00:00,0.145097755097143,0.00218282943721714,0.0386644350560224,1.27192692118155,0.0191346828466455,0.338932437701092
1374278400,2013-07-20T00:00:00,0.148685062072286,0.00223679635945129,0.039620350586718,1.30337325412566,0.01960775688695,0.34731199324317
1374364800,2013-07-21T00:00:00,0.152024889853714,0.00228704024083771,0.0405103199337068,1.33265018445766,0.0200481947511834,0.355113464538874
1374451200,2013-07-22T00:00:00,0.153063883978286,0.00230267071671029,0.0407871823898226,1.34175800695365,0.0201852115026824,0.357540440829185
1374537600,2013-07-23T00:00:00,0.153614862828857,0.00231095956207186,0.0409340026212652,1.34658788755776,0.0202578715211219,0.35882746697801
1374624000,2013-07-24T00:00:00,0.154351879074857,0.00232204712684086,0.0411303965403828,1.3530485719702,0.020355065113887,0.360549056072996
1374710400,2013-07-25T00:00:00,0.156012804962571,0.00234703385332957,0.0415729861660831,1.3676082483019,0.020574098758287,0.364428796731884
1374796800,2013-07-26T00:00:00,0.159096878880857,0.00239343021094986,0.0423948043647292,1.39464324026959,0.0209808092291864,0.371632855061216
1374883200,2013-07-27T00:00:00,0.162837695240571,0.00244970650594657,0.0433916257910831,1.42743523647885,0.0214741272311276,0.380370991684634
1374969600,2013-07-28T00:00:00,0.163049317533429,0.00245289012081443,0.0434480171280345,1.42929031749803,0.0215020347990593,0.380865318144351
1375056000,2013-07-29T00:00:00,0.168029241862286,0.00252780737513629,0.0447750256725023,1.4729443341648,0.0221587594504447,0.392497875045155
1375142400,2013-07-30T00:00:00,0.176305052624571,0.00265230746362257,0.0469802944414099,1.54549009130699,0.0232501272261155,0.411829261073399
1375228800,2013-07-31T00:00:00,0.180886271042571,0.00272122664444957,0.048201059172619,1.58564905195918,0.0238542727652449,0.422530484707179
1375315200,2013-08-01T00:00:00,0.185467489460571,0.00279014582527657,0.0496548819730319,1.62580801261137,0.0244584183043744,0.435274695375598
1375401600,2013-08-02T00:00:00,0.189605394841714,0.00285239586951971,0.0510103252254245,1.66208089118247,0.0250041021922098,0.447156510926072
1375488000,2013-08-03T00:00:00,0.190445701788857,0.00286503732451186,0.0514800549136613,1.66944702188112,0.0251149171866709,0.451274161373155
1375574400,2013-08-04T00:00:00,0.197264124509143,0.00296761268013514,0.0535789295107814,1.72921731544715,0.0260140927540647,0.46967289609151
1375660800,2013-08-05T00:00:00,0.204372636215143,0.00307455209209414,0.0557708564199055,1.79153052906194,0.0269515236392973,0.488887327376891
1375747200,2013-08-06T00:00:00,0.208850088376286,0.00314191022850729,0.0572632559603394,1.83077987470652,0.0275419850630949,0.501969701748335
1375833600,2013-08-07T00:00:00,0.213654913091143,0.00321419330980814,0.058836590436632,1.87289896815696,0.0281756185537782,0.515761551767516
1375920000,2013-08-08T00:00:00,0.223739928012857,0.00336591080144786,0.0616138160286458,1.96130420896071,0.0295055740854919,0.54010671130711
1376006400,2013-08-09T00:00:00,0.229840261604571,0.00345768332909257,0.0632937344722222,2.01477973322567,0.0303100520628255,0.5548328763835
1376092800,2013-08-10T00:00:00,0.239377816788,0.003601164916382,0.0659201998315972,2.09838594196361,0.0315678116570046,0.577856471723781
1376179200,2013-08-11T00:00:00,0.245919180749143,0.00369957224049514,0.0677215698385417,2.15572753844699,0.0324304502601804,0.593647281204656
1376265600,2013-08-12T00:00:00,0.250692618786857,0.00377138314520886,0.0690360859184028,2.19757149628559,0.0330599446509008,0.605170329160719
1376352000,2013-08-13T00:00:00,0.251865719622857,0.00378903110286286,0.0693591360763889,2.20785489821397,0.0332146466476958,0.608002186845625
1376438400,2013-08-14T00:00:00,0.259341075006857,0.00390148925753886,0.0714177099548611,2.27338386351011,0.0342004548315856,0.626047645464313
1376524800,2013-08-15T00:00:00,0.263937796541143,0.00397064166498314,0.0726835615954861,2.31367872447966,0.0348066448352422,0.637144100946031
1376611200,2013-08-16T00:00:00,0.269822037616286,0.00405916332836729,0.0743039721779514,2.36525998174436,0.0355826257364676,0.651348620111922
1376697600,2013-08-17T00:00:00,0.278339430681429,0.00418729774573643,0.076649503858507,2.4399234493534,0.0367058520391255,0.671909550823672
1376784000,2013-08-18T00:00:00,0.286756957046571,0.00431392978305557,0.0789675341067708,2.51371148547025,0.0378159084782651,0.692229403979953
1376870400,2013-08-19T00:00:00,0.291090601159714,0.00437912449219671,0.0801609391171875,2.55170020976606,0.0383874052985964,0.702690792301266
1376956800,2013-08-20T00:00:00,0.301970745235714,0.00454280379071072,0.0831571284939236,2.64707555273627,0.0398222180293701,0.728955388377734
1377043200,2013-08-21T00:00:00,0.308697195480857,0.00464399552584986,0.0850094678220486,2.70603961558519,0.0407092647795999,0.745192994928078
1377129600,2013-08-22T00:00:00,0.319747873836,0.004810240317154,0.0880526191684028,2.80290986204638,0.042166566620172,0.771869259630219
1377216000,2013-08-23T00:00:00,0.326474324081143,0.00491143205229314,0.0899049584965278,2.8618739248953,0.0430536133704017,0.788106866180563
1377302400,2013-08-24T00:00:00,0.329737206948,0.004960518385622,0.0908034957690972,2.89047635610617,0.0434839041683625,0.795983443911906
1377388800,2013-08-25T00:00:00,0.330073139504571,0.00496557210594257,0.0908960053489584,2.89342114089707,0.0435282050806926,0.796794382888969
1377475200,2013-08-26T00:00:00,0.339155968314,0.005102212856071,0.0933972475199653,2.97304121824052,0.0447259978963184,0.818720271760016
1377561600,2013-08-27T00:00:00,0.346048482614571,0.00520590283460757,0.0952953178012153,3.03346099859933,0.04563494424817,0.835358755845453
1377648000,2013-08-28T00:00:00,0.354297376923429,0.00532999799589943,0.0975669099166667,3.10577080611077,0.0467227624320544,0.8552715323295
1377734400,2013-08-29T00:00:00,0.361161167658857,0.00543325586131686,0.0994570702621528,3.16593879569754,0.0476279208803036,0.871840677918031
1377820800,2013-08-30T00:00:00,0.377803430102571,0.00568361962703957,0.104040039898438,3.31182486827914,0.0498226096506289,0.912014989749703
1377907200,2013-08-31T00:00:00,0.398219797806,0.005990760481109,0.109662327948785,3.4907947475674,0.0525150063774015,0.961299966799047
1377993600,2013-09-01T00:00:00,0.419980466402571,0.00631812480148957,0.115654811469618,3.68154876848494,0.0553846820098576,1.01383007734267
1378080000,2013-09-02T00:00:00,0.435212896375714,0.00654727925342072,0.119849539457465,3.81507624962951,0.057393449935486,1.05060106288414
1378166400,2013-09-03T00:00:00,0.442984522969714,0.00666419446891172,0.121989700918403,3.88320232835252,0.0584183287144801,1.06936171825072
1378252800,2013-09-04T00:00:00,0.451141064358857,0.00678690028636686,0.124235860756944,3.95470257016974,0.0594939679102919,1.08905155539538
1378339200,2013-09-05T00:00:00,0.465959760860571,0.00700983059237657,0.128316654239583,4.08460326370377,0.061448174972773,1.12482379106419
1378425600,2013-09-06T00:00:00,0.478270756969714,0.00719503541991171,0.131706873661458,4.19252145559652,0.0630716804909461,1.15454245451634
1378512000,2013-09-07T00:00:00,0.468545357279143,0.00704872792729014,0.129028679417535,4.10726860190897,0.0617891490106254,1.13106540377411
1378598400,2013-09-08T00:00:00,0.464373972775714,0.00698597422802071,0.127879957686632,4.07070224535191,0.0612390500828296,1.12099570908102
1378684800,2013-09-09T00:00:00,0.48097467165,0.007235712717475,0.132451481488715,4.2162239716839,0.0634282576813859,1.16106968673008
1378771200,2013-09-10T00:00:00,0.499171335501429,0.00750946067096643,0.13746250437066,4.37573592700552,0.0658279322416917,1.2049963133132
1378857600,2013-09-11T00:00:00,0.517884452858571,0.00779097807557357,0.142615748945313,4.53977511375824,0.0682957138104779,1.25016965525461
1378944000,2013-09-12T00:00:00,0.531859133078571,0.00800121112390357,0.146464116037326,4.66227716056676,0.0701386167121387,1.2839044411832
1379030400,2013-09-13T00:00:00,0.539668518796286,0.00811869438213729,0.148614675658854,4.73073423576824,0.0711684749538155,1.30275624682552
1379116800,2013-09-14T00:00:00,0.570523334428286,0.00858286972238529,0.157111518179688,5.00120754959835,0.0752374359864294,1.37723956836314
1379203200,2013-09-15T00:00:00,0.602377007282571,0.00906207172480957,0.165883427407118,5.28043684583902,0.0794381207396807,1.4541341246508
1379289600,2013-09-16T00:00:00,0.600946345471714,0.00904054905746471,0.16548944974566,5.26789566440505,0.0792494530377357,1.45068051647045
1379376000,2013-09-17T00:00:00,0.617760093306,0.009293492624359,0.170119643269965,5.4152849779204,0.081466756345131,1.49126879290452
1379462400,2013-09-18T00:00:00,0.623419967195143,0.00937863894056415,0.171678267301215,5.46489943243262,0.0822131489529853,1.50493169116245
1379548800,2013-09-19T00:00:00,0.549549866164286,0.00958367518475929,0.153762600432168,4.81735412679613,0.0840104966695999,1.34788295538838
1379635200,2013-09-20T00:00:00,0.480098794241143,0.00992447364446314,0.137191582365575,4.20854603031786,0.0869979359673639,1.20262141101663
1379721600,2013-09-21T00:00:00,0.403251238018286,0.0100777879514703,0.118443204381944,3.53490035246829,0.0883418891825885,1.03827312961213
1379808000,2013-09-22T00:00:00,0.321480422355429,0.0102540385939074,0.0985178839082341,2.81809738236769,0.0898869023141925,0.86360777033958
1379894400,2013-09-23T00:00:00,0.254590954031143,0.0107026564310281,0.0827800141953125,2.231744303037,0.0938194862743927,0.725649604436109
1379980800,2013-09-24T00:00:00,0.174533126025429,0.0109670180863024,0.0634413508942212,1.52995738273891,0.0961368805445271,0.556126881938743
1380067200,2013-09-25T00:00:00,0.103348671428571,0.0115014060850586,0.0467979690029762,0.905954453742857,0.100821325741623,0.410230996280089
1380153600,2013-09-26T00:00:00,0.105080271428571,0.0116941113661386,0.0475820658085317,0.921133659342857,0.102510580235571,0.417104388877589
1380240000,2013-09-27T00:00:00,0.1076139,0.01197607233057,0.0487293342708333,0.9433434474,0.104982250049777,0.427161344218125
1380326400,2013-09-28T00:00:00,0.110844257142857,0.0123355704139629,0.0501920928273809,0.971660758114286,0.108133610248798,0.439983885724821
1380412800,2013-09-29T00:00:00,0.112400871428571,0.0125088019879186,0.0508969532390873,0.985306038942857,0.109652158226094,0.446162692093839
1380499200,2013-09-30T00:00:00,0.112787871428571,0.0125518702160186,0.0510721931696429,0.988698480942857,0.110029694313619,0.447698845325089
1380585600,2013-10-01T00:00:00,0.115313785714286,0.0128329726775643,0.0521082334573413,1.01084064557143,0.112493838491529,0.456780774487054
1380672000,2013-10-02T00:00:00,0.116801485714286,0.0129985349590743,0.052671848953373,1.02388182377143,0.113945157451245,0.461721427925268
1380758400,2013-10-03T00:00:00,0.120320742857143,0.0133901839755371,0.0541507779960317,1.05473163188571,0.117378352729559,0.474685719913214
1380844800,2013-10-04T00:00:00,0.1205109,0.01341134607167,0.0541331824900794,1.0563985494,0.117563859664259,0.474531477708036
1380931200,2013-10-05T00:00:00,0.124505742857143,0.0138559217910371,0.0558159418452381,1.09141734188571,0.121461010420232,0.489282546215357
1381017600,2013-10-06T00:00:00,0.127872,0.0142305438336,0.0572219079613095,1.120925952,0.124744947245338,0.501607245188839
1381104000,2013-10-07T00:00:00,0.131240442857143,0.0146054091186471,0.0586328830357143,1.15045372208571,0.128031016334061,0.513975852691071
1381190400,2013-10-08T00:00:00,0.133051885714286,0.0148069999045943,0.0594421619047619,1.16633283017143,0.129798161163674,0.521069991257143
1381276800,2013-10-09T00:00:00,0.136418528571429,0.0151816648723014,0.0609462407738095,1.19584482145714,0.133082474270594,0.534254746623214
1381363200,2013-10-10T00:00:00,0.140717957142857,0.0156601371472729,0.062867050297619,1.23353361231429,0.137276762232994,0.551092562908928
1381449600,2013-10-11T00:00:00,0.145977814285714,0.0162454930315157,0.0652169401785714,1.27964152002857,0.142407991914267,0.571691697605357
1381536000,2013-10-12T00:00:00,0.151036328571429,0.0168084419904414,0.0674768782738095,1.32398445625714,0.14734280248821,0.591502314948214
1381622400,2013-10-13T00:00:00,0.1582362,0.01760969704206,0.0706934875,1.3870985292,0.154366604270698,0.619699111425
1381708800,2013-10-14T00:00:00,0.169607957142857,0.0188752304542729,0.075773925297619,1.48678335231429,0.165460270162156,0.664234229158929
