Date,Bitcoin Transactions per kW,Ethereum Transactions per kW
2019-12-22,0.035030959474026,1.11447949526814
2019-12-23,0.03845867767587,1.35893932874355
2019-12-24,0.037167616309832,1.31618777292576
2019-12-25,0.031466621997533,1.24854838709677
2019-12-26,0.037695756169515,1.31652827648115
2019-12-27,0.041452684617929,1.31496032645659
2019-12-28,0.039385546009686,1.18367636947055
2019-12-29,0.03747238616691,1.10935998151571
2019-12-30,0.042473714570241,1.35723641430562
2019-12-31,0.037681411618992,1.2909736780806
2020-01-01,0.031056367636479,1.09001401869159
2020-01-02,0.037156212448414,1.17236030605147
2020-01-03,0.038689865041415,1.32946514285714
2020-01-04,0.0343154653617,1.25381027136129
2020-01-05,0.033951595867345,1.1607610619469
2020-01-06,0.036100543693575,1.36765989958524
2020-01-07,0.040166409386436,1.37783034953112
2020-01-08,0.037892376069597,1.3590334649761
2020-01-09,0.037820365255711,1.27205527123849
2020-01-10,0.039551995662572,1.21798510466989
2020-01-11,0.037131572506128,1.09288526546033
2020-01-12,0.034396276153538,1.02715349931386
2020-01-13,0.035161988797849,1.08749567224466
2020-01-14,0.043049023097998,1.27225
2020-01-15,0.040515692678129,1.29141826923077
2020-01-16,0.039212384258309,1.24644923629829
2020-01-17,0.03822698750208,1.19153927439239
2020-01-18,0.034567693937431,1.08555555555556
2020-01-19,0.033872244163592,1.04123181049069
2020-01-20,0.036750295670541,0.996783100465735
2020-01-21,0.036335017216321,0.914083401471791
2020-01-22,0.037698389497692,0.832415748541802
2020-01-23,0.037851208713395,0.887318130721054
2020-01-24,0.036251119058381,0.789604510800508
2020-01-25,0.032010525724312,0.687040542672346
2020-01-26,0.029472620794652,0.673428077889447
2020-01-27,0.032188651931329,0.743549695740365
2020-01-28,0.039447329651262,0.820907814693496
2020-01-29,0.039079385785504,0.856278528178854
2020-01-30,0.038007475861625,0.880329704510109
2020-01-31,0.038267810801148,0.909932927780377
2020-02-01,0.03506958635895,0.852085870413739
2020-02-02,0.033483529558298,0.8237668997669
2020-02-03,0.037314530967555,0.965631898025804
2020-02-04,0.035224813622105,0.811505492805199
2020-02-05,0.042001682688847,0.945919157503485
2020-02-06,0.036665691137129,0.934522342064715
2020-02-07,0.039108702375689,0.961246354566385
2020-02-08,0.037467900240063,1.00815023617248
2020-02-09,0.036792414873047,0.956238211134773
2020-02-10,0.035367489757502,1.01219918268503
2020-02-11,0.042491892801334,1.06996530396742
2020-02-12,0.04071982918736,1.19718314084296
2020-02-13,0.039909617104354,1.14024601162964
2020-02-14,0.038394709774774,1.14091204730229
2020-02-15,0.037855386212351,1.02680422969599
2020-02-16,0.034639747517731,0.962167272727273
2020-02-17,0.039045463326147,1.00544534412955
2020-02-18,0.037652995479261,1.05427032461936
2020-02-19,0.038008419691783,0.986443152821094
2020-02-20,0.036389678881803,0.971541279233587
2020-02-21,0.038059126167326,0.942964421319083
2020-02-22,0.033948678885327,0.847592333519866
2020-02-23,0.031739027817591,0.845946700153481
2020-02-24,0.037126119680402,0.953949230129005
2020-02-25,0.038123564279483,0.929750312109863
2020-02-26,0.037912862111197,0.982205656959732
2020-02-27,0.038244762384689,0.990273042273042
2020-02-28,0.041601064170183,0.951103438751554
2020-02-29,0.035142899218292,0.856049944812362
2020-03-01,0.034338210688295,0.867255416034221
2020-03-02,0.037722517446385,0.943481932714938
2020-03-03,0.037505438749684,0.914319878352226
2020-03-04,0.038346709943718,0.915941509173679
2020-03-05,0.036969768572751,0.997525973126472
2020-03-06,0.03603226568097,0.941175079961062
2020-03-07,0.032948918957701,0.879676564896138
2020-03-08,0.032524993185657,0.921252780867631
2020-03-09,0.037321884298748,1.09006673154456
2020-03-10,0.035721358795087,1.05725326661106
2020-03-11,0.032321253318734,0.994928142877076
2020-03-12,0.039406118186206,1.0641782067422
2020-03-13,0.031811049376429,1.18960016835017
2020-03-14,0.032799495426376,0.964671760045274
2020-03-15,0.027027521476453,0.940713774853383
2020-03-16,0.033885239343085,1.13373915558126
2020-03-17,0.035979095173049,1.12717872968981
2020-03-18,0.031259237366355,1.15519693325316
2020-03-19,0.038936554074539,1.32680743243243
2020-03-20,0.043798785757246,1.29473700787402
2020-03-21,0.039434438097764,1.38396223369916
2020-03-22,0.034477935829097,1.24719204412502
2020-03-23,0.044673013490213,1.37835541028729
2020-03-24,0.047987471032465,1.38589429471474
2020-03-25,0.038230328867369,1.37437421440115
2020-03-26,0.049854996945894,1.4086581586144
2020-03-27,0.046020152757501,1.3726416131989
2020-03-28,0.040552329414807,1.22834069168506
2020-03-29,0.039093017839903,1.10784256559767
2020-03-30,0.045551943368443,1.31065170166546
2020-03-31,0.04732310654127,1.32203974706414
2020-04-01,0.043825734102511,1.22293106535363
2020-04-02,0.046581298393287,1.28395224518888
2020-04-03,0.044109111499321,1.28432201883775
2020-04-04,0.038737106378526,1.11221037668799
2020-04-05,0.035048059384304,1.09233410425191
2020-04-06,0.040696231579481,1.38027916964925
2020-04-07,0.043675975704403,1.39855765797929
2020-04-08,0.03910204442289,1.47437932871604
2020-04-09,0.03773993359487,1.28465830831715
2020-04-10,0.035864609533157,1.30175104748603
2020-04-11,0.029991960824458,1.17250689179876
2020-04-12,0.027735981279973,1.14888249238063
2020-04-13,0.033340487652304,1.23392904509284
2020-04-14,0.034359311648732,1.32159766195811
2020-04-15,0.034734175109823,1.26663255516469
2020-04-16,0.036150397725364,1.24756748224152
2020-04-17,0.03286031872447,1.23063753132832
2020-04-18,0.033458588056034,1.21356113435611
2020-04-19,0.02918610459931,1.14279661016949
2020-04-20,0.036330215284523,1.27051655426119
2020-04-21,0.036650256108555,1.24249274033318
2020-04-22,0.033752059947244,1.20267609919367
2020-04-23,0.039899312801592,1.24871109096404
2020-04-24,0.037814384160615,1.27186392310003
2020-04-25,0.033549839690903,1.18785457271364
2020-04-26,0.030347370947284,1.19622464200477
2020-04-27,0.037642126860752,1.25196160142878
2020-04-28,0.038815673868826,1.24825517344052
2020-04-29,0.039154272895843,1.32920947446336
2020-04-30,0.03825552700786,1.3276147601476
2020-05-01,0.040475065619712,1.20926608187135
2020-05-02,0.033579353673016,1.1096479791395
2020-05-03,0.031910354124285,1.14265518738243
2020-05-04,0.036284993533849,1.10813886900501
2020-05-05,0.036383056427079,1.11200169875425
2020-05-06,0.036452460513364,1.18043619883869
2020-05-07,0.036884726244728,1.245921875
2020-05-08,0.034993531636987,1.26767956590033
2020-05-09,0.034120950739623,1.28208428899083
2020-05-10,0.031219440363501,1.26133859397418
2020-05-11,0.033279566947044,1.28240716659442
2020-05-12,0.037987597385157,1.28247852046017
2020-05-13,0.033789064795053,1.24958005249344
2020-05-14,0.03162744938403,1.19316363636364
2020-05-15,0.03701111294592,1.29603470905644
2020-05-16,0.035701947023233,1.28359982396949
2020-05-17,0.030722989035285,1.18560492740871
2020-05-18,0.036889114558675,1.26384468022399
2020-05-19,0.039116318271582,1.25784336991991
2020-05-20,0.041385567740849,1.27155790099599
2020-05-21,0.044856233410101,1.29973636908328
2020-05-22,0.044273820205681,1.38077456298975
2020-05-23,0.045142777779306,1.30550962116657
2020-05-24,0.036806476012223,1.24473168525776
2020-05-25,0.047993603584142,1.32187047101449
2020-05-26,0.054321975615161,1.38181886678722
